comment,sentiment
"有负五星我就打了!唉(因为浪费了我宝贵的时间)
      应该怎么说,我们知道在大学有一些lan老师,或者说烂好人老师,他们上课念ppt,考试放人过,我们由来对这种老师的学术态度嗤之以鼻.呐这个课程更好了,绝大部分就在念字,从头到尾一个像样的ppt都没舍得做一个也好意思......我这样不对,好了不想说了.
     言归正传: 
     知识量:停留在百度百科的水平,真不敢想象这位老师上计算机是什么色儿
     趣味性:没有""世界如此简单""的百度动画的百度百科,你看着什么感觉?
     参与度:零,zero,O,nada,you name it!
     建议: 一本烂账!我要真静下心来给你提出完整建议了,那我就能自己来上这课了!(唯一能说的是: 没有那个金刚钻就不要来揽这个瓷器活儿///这么好个课程标题...浪费了...)
",0
课程内容不全啊,0
这种也能放在平台上就离谱，结结巴巴的,0
学习《道德经》要多读，反复地读，用自己的人生体验去思考。,0
感觉老师完全在读,0
老师上课十分有趣，真的很有收获,0
递归这一章节上传视频与视频名称不符,0
第一，老师口语重 听得头疼，第二 就在读ppt 圈一下都不会。第三重点不突出,0
我觉得一颗星都不能给，介绍的结构都是平面图形式，几乎没有什么实体演示和三维演示。还不如几个大专院校讲的好。每个结构都有实体演示,0
读PPT？我读的比他流畅…现在的年轻大学教师都钻到钱眼儿里面去了！就这样还敢给学生上课？啧啧…四川大学的同学们，我同情你们…毕竟读ppt都磕磕巴巴…,0
在线读PPT过程,0
照本宣科，PPT质量差，倒是把读出来的东西放到PPT上来啊，第一次看文科大学的课，感觉很不好啊！对外经贸。。。,0
形势如形式，浪费时间,0
但在場邊防人員說！但,0
学的内容易懂,0
呵呵呵呵呵呵呵呵,0
不就是念ppt吗特别是第一章，浪费我这么多时间，怎么这么多好评？,0
念得很好 念的又清晰又准确,0
我想说听了课，课后习题还是不会，更别说单元检测了。完全照PPT念，很吃力,0
PPT复读机,0
讲得太官方，不通俗易懂，似乎照着PPT念的感觉,0
天欲使其凉凉，必先使其疯狂,0
"软件一般,提醒不显眼，不好用",0
浪费时间在这种什么都没有学到的软件上,0
"真正的上手实验操作和看理论差别还是很大的，MOOC没有在这门课上提供太多帮助
",0
测验答案有错误设置,0
可以科普很多知识,0
要不就一起出，要不就别更新了，辣鸡,0
不像是北京中医药大学老师的水平,0
视频中的测试题答案有多题是错误的,0
真的好，长知识,0
测验提交时间太短,0
圈柱坐标系和球坐标系为啥不讲,0
形式主义大于实际意义,0
基本学不到东西,0
"课程观看体验不是很好
",0
"一点也不好 毫无意义可言
",0
唉——————,0
證書沒發到郵箱咋辦,0
课程对于算法设计相关问题偏数学问题的解决，以后的课程中可以注重解决程序设计中遇到的实际问题会更吸引人，而且可以降低课程的入门难度,0
题目真的讲不清，只给答案，解释太简陋，有点完成任务的感觉,0
老师能不能不要只是念你的课件，就算不能延展开了讲解内涵，那念课件的时候能不能将的稍微详细一些，一大段话念完，也不解释，也不发表个人观点，不如去看书看课件了,0
"高峰时候不方便
",0
差就一个字。,0
以前的不让看，现在的只有绪论，我看你个鬼呀,0
感受相当难受啊,0
本课程课时太短，课下学习任务太重，别的科目压力也很大。有时候全自学就很全没学一样。不知道重点是什么？,0
方式操作麻烦，不如线下课,0
第七章节应该用一些近年的软件与操作系统，对初学者来说有点不好适应,0
哈哈哈哈哈哈啊哈哈啊哈啊哈,0
不知道在哪里考试,0
很好的一门课,0
长篇大论！不知所云,0
好用，利用课余时间,0
垃圾垃圾   从的,0
为什么会有一章是纯英语的？根本看不懂好吗？,0
逻辑混乱，粗枝大叶，不明白拿来这么多“舔go”,0
真的是非常的好啊,0
听完这个我对国家精品课的感觉有点改变,0
"视频都加载不出来
",0
形式    ／,0
讲真的讲的一点也不透，连到底看那个C原子判断型都没讲，服了,0
真的，花费大量时间学习把分数提上去了，综合评分却不及格，自己看看讨论区又有几个东西，这是我见过的最恶心的一门课，从学生角度看,0
非常受用，强烈推荐。,0
我觉得自己学到了很多有用的知识,0
学到非常多，收获很大,0
让我了解了中医的起源，古人的智慧，不仅体现在实践中，更体现在深刻广泛的思维方法中。很受用！,0
赵老师讲得非常好，我通过学习收获多多，还需反复学习，同时用于实际工作中，提升自身水平。在此感谢赵老师的辛勤付出！,0
好，对我帮助特别大，一起加油，一起进步。,0
水课，内容太一般,0
比较全面的介绍了新媒体的各种表现形式，讲了不少概念，但是对于其商业模式的探讨比较少。这些新媒体是什么商业模式？怎么赢利？如何实操？背后的商业逻辑和社会规律是什么……这些都没有做很好的分析。当然，新媒体是个新事物，我们的教授大多是在象牙塔里看这些，对于商业问题或许不感兴趣，但是对未来走上相关工作岗位的学生来说，这些更深入的介绍是非常必要的。希望课程分析的内容更加“接地气”。,0
一门课，认识一个人。睿智，幽默，热心，用心，至始至终，一直在用心，这就是徐老师，尽管从未谋面，您就是我心中完美老师的形象，不仅学习了天文学，还跟着您学会了怎么做一个让学生喜欢的老师，连孩子都迷上了天文学。希望有机会见面。祝您一切顺利！,0
明明都看完了，可是没满,0
讲述内容前后矛盾,0
这个爱课程（中国大学MOOC）根本就没有用到，因为我们只是在知到这个平台上学习本课程，这次评价完全是出于老师的要求，本人完全就没有在这个平台上学习，而且这个平台和“知到”这个平台属于两个平行平台，同一门课、同样的讲师、同样的内容，我不明白为什么非要在每个平台上上面都要评论，还要与我们的平时分挂钩，而且还略带强制性的都要注册和评价，我真的很不明白，感觉除了会影响老师在我们心目中的形象之外并没有什么用。,0
不好不好垃圾,0
五星好评，分期付款！！！,0
非常实用，平时没听懂的知识点，通过这个课件让我又很好的掌握了知识点。,0
再不开课 局解就要挂科了,0
我每次做完题，都不显示答案,0
妈耶这老师PPT念的真6,0
"好,非常好，相当好

",0
无趣，呆滞，照本宣科,0
应最大程度地发挥网络课程机动灵活的特点，不应该如线下一样固定地每周一播，视频有效内容比率应尽可能地高，尽可能地减少视频内容的无效重复，我多次搞不清楚想看的视频内容我以前看过没有，增加PDF文档，增加相关内容网站连接，可参考COURSERA的网站！,0
内容讲的太浅。如果网课针对北体学生当我没说。,0
好，太好了，非常,0
感觉这老师照着ppt念的，还那么不熟练,0
完全照着ppt念，我上我也行呀,0
一个说相声的PPT复读机,0
课明明都看完了，还显示没看，总是要反复刷这些视频。。。。。。。。。。,0
第二位老师是不是没有备课啊,0
好极了好好好,0
明明都学完了，课时还有4个,0
老师就是在念PPT，而且面无表情，没有体会到上课的乐趣,0
这个软件怎么回事，明明显示我答对了所有题目，但是评分只有八分，而不是十分，怎么回事啊?,0
答案有些是错的,0
还好，如何入门正确的学习没有教,0
这也太念课件了吧？？？,0
完全对着书念，听的想睡觉，还不如直接看课本,0
完全就在读PPT，而且读得还磕磕绊绊的，这是新时代高校教师的风貌作风吗？这是数学工作者的基本素养吗？,0
还有待更进一步,0
真的没什么用,0
讲的真是一言难尽...,0
不知道该咋说，换了一个老师了，为啥讲课还是照着PPT念，而且还说的那么快，现在是疫情期间没有课本，他一句话念过去我啥都没听懂呢，但是他已经过去了。虽然我知道我听不懂不能怪老师，但是你既然有这个课程就好好讲嘛，考虑一下学生呗！为啥来听慕课，就是因为自己老师没讲，让来听慕课老师讲的呢。要是自己的老师讲再来听慕课那就是觉得自己老师讲的不太理解，来看看你咋讲的，希望老师可以看下评论，说话语速不要太快，有时间限制么，如果有时间限制那就当我没说。谢谢，请看下评论吧！,0
怎么放完第一周没有了，直接是第8周，有没有高手联系一下,0
沟通无论是在生活中、工作中都是十分的重要,0
蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡蔡,0
照着PPT读的机器，这课的质量我实在不敢恭维，太差了,0
真的非常的棒,0
对报表分析分析这门课注入了新的内容,0
学习了很多知识,0
这是我见过ppt念得最好的一位老师,0
太粗糙！照本宣科！太差了！,0
超棒超棒超棒超棒超棒超棒超棒,0
希望推出类似的钢琴学习教程,0
老师一直在布置作业？,0
真的是菜，希望她母亲身体健康,0
不能看已经看过视频的标志，不知道这个视频看没看过,0
